tcp.stream,time.delta.prevPkt,kalive.Violated,Direction,mqtt.len,mqtt.msgtype,mqtt.hdr_reserved,mqtt.qos,mqtt.dupflag,msgid_value,msgid_is_present,mqtt.topic_len,topic_depth,mqtt.topic.null,mqtt.topic.wildcard,mqtt.topic.invalidUTF,mqtt.topic.empty,mqtt.willtopic_len,mqtt.willtopic.null,mqtt.willtopic.wildcard,mqtt.willtopic.empty,mqtt.willmsg_len,mqtt.msg.empty,mqtt.conflag.willflag,protoname_is_valid,mqtt.kalive,mqtt.conflag.reserved,mqtt.connack.reason_code,mqtt.disconnect.reason_code,mqtt.subscription_options_numeric,mqtt.subscription_options_reserved_numeric,mqtt.suback.reason_code_numeric,mqtt.unsuback.reason_code_numeric,suback_out_of_order,unsuback_out_of_order,subscribe_msgid_mismatch,unsubscribe_msgid_mismatch,subscribe_ack_missing,unsubscribe_ack_missing,pending_subscribe_count,pending_unsubscribe_count,msgid_order_deviation,pingreq_missing,time_since_last_client_control,ping.missed,seq_position,seq_length,is_first_packet,is_same_frame,Target,Tag,Des
1482,0.005311,0,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005311,0,9,20,0,0,0,-1,
1482,0.006204,0,0,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011515,0,10,20,0,0,0,-1,
1482,0.00217,0,1,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217,0,11,20,0,0,0,-1,
1482,6.658222,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.660392,0,12,20,0,0,0,-1,
1482,0.010605,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010605,0,13,20,0,0,0,-1,
1482,0.848716,0,0,39,10,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859321,0,14,20,0,0,0,-1,
1482,0.006047,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.006047,0,15,20,0,0,0,-1,
1482,0.344399,0,1,124,3,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350446,0,16,20,0,0,0,-1,
1482,1.391035,0,0,39,10,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.741481,0,17,20,0,0,0,-1,
1482,0.004671,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.004671,0,18,20,0,0,0,-1,
1482,1.675492,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.680163,0,19,20,0,0,0,-1,
1483,0,0,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,-1,
1483,0.010542,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010542,0,1,26,0,0,0,-1,
1483,0.004863,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015405,0,2,26,0,0,0,-1,
1483,0.003367,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003367,0,3,26,0,0,0,-1,
1483,4.897684,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.901051,0,4,26,0,0,0,-1,
1483,0.012433,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012433,0,5,26,0,0,0,-1,
1483,1.969004,0,1,79,3,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.981437,0,6,26,0,0,0,-1,
1483,0.619299,0,0,39,10,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.600736,0,7,26,0,0,0,-1,
1483,0.005954,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.005954,0,8,26,0,0,0,-1,
1483,1.934542,0,0,127,3,0,2,0,1,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.940496,0,9,26,0,0,0,-1,
1483,0.004432,0,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004432,0,10,26,0,0,0,-1,
1483,0.005761,0,0,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010193,0,11,26,0,0,0,-1,
1483,0.003149,0,1,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003149,0,12,26,0,0,0,-1,
1483,0.509736,0,0,127,3,0,2,0,1,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512885,0,13,26,0,0,0,-1,
1483,0.004276,0,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004276,0,14,26,0,0,0,-1,
1483,0.004952,0,0,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009228,0,15,26,0,0,0,-1,
1483,0.003499,0,1,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003499,0,16,26,0,0,0,-1,
1483,0.688375,0,0,127,3,0,2,0,1,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691874,0,17,26,0,0,0,-1,
1483,0.011107,0,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011107,0,18,26,0,0,0,-1,
1483,0.004907,0,0,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016014,0,19,26,0,0,0,-1,
1483,0.009264,0,1,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009264,0,20,26,0,0,0,-1,
1483,0.628868,0,0,39,10,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638132,0,21,26,0,0,0,-1,
1483,0.005996,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.005996,0,22,26,0,0,0,-1,
1483,1.160867,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166863,0,23,26,0,0,0,-1,
1483,0.006469,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.006469,0,24,26,0,0,0,-1,
1483,1.689981,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69645,0,25,26,0,0,0,-1,
1484,0,0,0,130,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,40,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,-1,
1484,0.007436,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007436,0,1,31,0,0,0,-1,
1484,0.005394,0,0,127,3,0,2,0,1,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01283,0,2,31,0,0,0,-1,
1484,0.003929,0,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003929,0,3,31,0,0,0,-1,
1484,0.005277,0,0,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009206,0,4,31,0,0,0,-1,
1484,0.002899,0,1,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002899,0,5,31,0,0,0,-1,
1484,0.561762,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564661,0,6,31,0,0,0,-1,
1484,0.010356,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010356,0,7,31,0,0,0,-1,
1484,1.218024,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22838,0,8,31,0,0,0,-1,
1484,0.00483,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00483,0,9,31,0,0,0,-1,
1484,1.532004,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.536834,0,10,31,0,0,0,-1,
1484,0.007656,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.007656,0,11,31,0,0,0,-1,
1484,1.212834,0,0,39,10,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22049,0,12,31,0,0,0,-1,
1484,0.009198,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.009198,0,13,31,0,0,0,-1,
1484,1.751855,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.761053,0,14,31,0,0,0,-1,
1484,0.014183,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.014183,0,15,31,0,0,0,-1,
1484,1.106323,0,0,39,10,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.120506,0,16,31,0,0,0,-1,
1484,0.002102,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002102,0,17,31,0,0,0,-1,
1484,0.308555,0,1,81,3,0,1,0,1,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310657,0,18,31,0,0,0,-1,
1484,0.008284,0,0,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318941,0,19,31,0,0,0,-1,
1484,0.777635,0,0,127,3,0,2,0,1,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777635,0,20,31,0,0,0,-1,
1484,0.003888,0,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003888,0,21,31,0,0,0,-1,
1484,0.008442,0,0,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01233,0,22,31,0,0,0,-1,
1484,0.006343,0,1,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006343,0,23,31,0,0,0,-1,
1484,0.483836,0,0,127,3,0,2,0,1,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490179,0,24,31,0,0,0,-1,
1484,0.012094,0,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012094,0,25,31,0,0,0,-1,
1484,0.005008,0,0,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017102,0,26,31,0,0,0,-1,
1484,0.012925,0,1,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012925,0,27,31,0,0,0,-1,
1484,0.573043,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585968,0,28,31,0,0,0,-1,
1484,0.00562,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00562,0,29,31,0,0,0,-1,
1484,1.75045,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75607,0,30,31,0,0,0,-1,
1485,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,-1,
1485,0.005476,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005476,0,1,5,0,0,0,-1,
1485,0.006948,0,0,45,10,2,0,0,65526,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012424,0,2,5,0,0,0,-1,
1485,0.002339,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002339,0,3,5,0,0,0,-1,
1485,2.120808,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.123147,0,4,5,0,0,0,-1,
1486,0,0,0,142,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,40,0,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,-1,
1486,0.00365,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365,0,1,3,0,0,0,-1,
1486,0.332946,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336596,0,2,3,0,0,0,-1,
1487,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,-1,
1487,0.010026,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010026,0,1,27,0,0,0,-1,
1487,0.006346,0,0,103,3,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016372,0,2,27,0,0,0,-1,
1487,0.670669,0,0,45,10,2,0,0,65526,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670669,0,3,27,0,0,0,-1,
1487,0.002229,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.002229,0,4,27,0,0,0,-1,
1487,1.112663,0,0,48,8,2,0,0,65526,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.114892,0,5,27,0,0,0,-1,
1487,0.005085,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.005085,0,6,27,0,0,0,-1,
1487,1.184794,0,0,48,8,2,0,0,65526,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189879,0,7,27,0,0,0,-1,
1487,0.01549,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.01549,0,8,27,0,0,0,-1,
1487,1.442263,0,0,103,3,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.457753,0,9,27,0,0,0,-1,
1487,0.761397,0,0,103,3,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761397,0,10,27,0,0,0,-1,
1487,0.596057,0,0,103,3,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596057,0,11,27,0,0,0,-1,
1487,0.682179,0,0,45,10,2,0,0,65526,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682179,0,12,27,0,0,0,-1,
1487,0.019068,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.019068,0,13,27,0,0,0,-1,
1487,1.263083,0,0,48,8,2,0,0,65526,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282151,0,14,27,0,0,0,-1,
1487,0.015155,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.015155,0,15,27,0,0,0,-1,
1487,1.049845,0,0,45,10,2,0,0,65526,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.065,0,16,27,0,0,0,-1,
1487,0.005044,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.005044,0,17,27,0,0,0,-1,
1487,1.001795,0,0,103,3,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006839,0,18,27,0,0,0,-1,
1487,0.808175,0,0,45,10,2,0,0,65526,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808175,0,19,27,0,0,0,-1,
1487,0.003025,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.003025,0,20,27,0,0,0,-1,
1487,0.901311,0,0,109,3,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904336,0,21,27,0,0,0,-1,
1487,0.67645,0,0,45,10,2,0,0,65526,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67645,0,22,27,0,0,0,-1,
1487,0.008217,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.008217,0,23,27,0,0,0,-1,
1487,1.059461,0,0,45,10,2,0,0,65526,1,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067678,0,24,27,0,0,0,-1,
1487,0.007202,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.007202,0,25,27,0,0,0,-1,
1487,2.246337,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.253539,0,26,27,0,0,0,-1,
1488,0,0,0,169,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,40,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,-1,
1488,0.012226,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012226,0,1,36,0,0,0,-1,
1488,0.007432,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019658,0,2,36,0,0,0,-1,
1488,0.012429,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.012429,0,3,36,0,0,0,-1,
1488,1.442263,0,0,103,3,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454692,0,4,36,0,0,0,-1,
1488,0.688127,0,0,39,10,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688127,0,5,36,0,0,0,-1,
1488,0.003995,0,1,4,11,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0.003995,0,6,36,0,0,0,-1,
1488,0.902424,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906419,0,7,36,0,0,0,-1,
1488,0.005708,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.005708,0,8,36,0,0,0,-1,
1488,1.097506,0,0,103,3,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103214,0,9,36,0,0,0,-1,
1488,0.51534,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51534,0,10,36,0,0,0,-1,
1488,0.006957,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006957,0,11,36,0,0,0,-1,
1488,1.909986,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.916943,0,12,36,0,0,0,-1,
1488,0.003527,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.003527,0,13,36,0,0,0,-1,
1488,0.390733,0,1,124,3,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39426,0,14,36,0,0,0,-1,
1488,0.694275,0,0,42,8,2,0,0,65526,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088535,0,15,36,0,0,0,-1,
1488,0.009678,0,1,4,9,0,0,0,65526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.009678,0,16,36,0,0,0,-1,
1488,1.271666,0,0,103,3,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.281344,0,17,36,0,0,0,-1,
